#Organism Name,Organism Groups,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,Host,CDS,Neighbors,Release Date,GenBank FTP,RefSeq FTP,Replicons
"Bacteroides phage ARB25","Viruses;Other;Other","","","GCA_013387675.1","Complete",0.037389,46.6,"MT074135.1","bacteria",44,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/675/GCA_013387675.1_ASM1338767v1",,"MT074135.1"
"Bacteroides phage DAC15","Viruses;Other;Steigviridae","","","GCA_013387685.1","Complete",0.099494,37,"NC_055832.1/MT074136.1","bacteria",120,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/685/GCA_013387685.1_ASM1338768v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/387/685/GCF_013387685.1_ASM1338768v1","NC_055832.1/MT074136.1"
"Bacteroides phage DAC16","Viruses;Other;Other","","","GCA_013387695.1","Complete",0.178147,23.6,"MT074137.1","bacteria",258,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/695/GCA_013387695.1_ASM1338769v1",,"MT074137.1"
"Bacteroides phage DAC17","Viruses;Other;Steigviridae","","","GCA_013387705.1","Complete",0.0989,37,"MT074138.1","bacteria",116,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/705/GCA_013387705.1_ASM1338770v1",,"MT074138.1"
"Bacteroides phage DAC19","Viruses;Other;Other","","","GCA_013387715.1","Complete",0.178921,23.7,"MT074139.1","bacteria",262,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/715/GCA_013387715.1_ASM1338771v1",,"MT074139.1"
"Bacteroides phage DAC20","Viruses;Other;Other","","","GCA_013387725.1","Complete",0.17892,23.7,"MT074140.1","bacteria",261,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/725/GCA_013387725.1_ASM1338772v1",,"MT074140.1"
"Bacteroides phage DAC22","Viruses;Other;Other","","","GCA_013387735.1","Complete",0.179283,23.7,"MT074141.1","bacteria",264,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/735/GCA_013387735.1_ASM1338773v1",,"MT074141.1"
"Bacteroides phage DAC23","Viruses;Other;Other","","","GCA_013387745.1","Complete",0.179161,23.6,"MT074142.1","bacteria",257,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/745/GCA_013387745.1_ASM1338774v1",,"MT074142.1"
"Bacteroides phage HNL05","Viruses;Other;Other","","","GCA_013387755.1","Complete",0.037887,46.1,"MT074143.1","bacteria",47,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/755/GCA_013387755.1_ASM1338775v1",,"MT074143.1"
"Bacteroides phage HNL35","Viruses;Other;Other","","","GCA_013387765.1","Complete",0.037928,46.1,"MT074144.1","bacteria",47,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/765/GCA_013387765.1_ASM1338776v1",,"MT074144.1"
"Bacteroides phage SJC01","Viruses;Other;Other","","","GCA_013387775.1","Complete",0.038129,46.1,"MT074145.1","bacteria",49,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/775/GCA_013387775.1_ASM1338777v1",,"MT074145.1"
"Bacteroides phage SJC03","Viruses;Other;Other","","","GCA_013387785.1","Complete",0.166827,23.4,"MT074146.1","bacteria",261,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/785/GCA_013387785.1_ASM1338778v1",,"MT074146.1"
"Bacteroides phage SJC09","Viruses;Other;Other","","","GCA_013387795.1","Complete",0.038149,46.2,"MT074147.1","bacteria",49,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/795/GCA_013387795.1_ASM1338779v1",,"MT074147.1"
"Bacteroides phage SJC10","Viruses;Other;Other","","","GCA_013387805.1","Complete",0.037392,46.4,"MT074148.1","bacteria",44,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/805/GCA_013387805.1_ASM1338780v1",,"MT074148.1"
"Bacteroides phage SJC11","Viruses;Other;Other","","","GCA_013387815.1","Complete",0.038137,46.1,"MT074149.1","bacteria",49,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/815/GCA_013387815.1_ASM1338781v1",,"MT074149.1"
"Bacteroides phage SJC12","Viruses;Other;Other","","","GCA_013387825.1","Complete",0.038328,46.6,"MT074150.1","bacteria",46,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/825/GCA_013387825.1_ASM1338782v1",,"MT074150.1"
"Bacteroides phage SJC13","Viruses;Other;Other","","","GCA_013387835.1","Complete",0.038497,46.2,"MT074151.1","bacteria",47,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/835/GCA_013387835.1_ASM1338783v1",,"MT074151.1"
"Bacteroides phage SJC14","Viruses;Other;Other","","","GCA_013387845.1","Complete",0.038202,46.1,"MT074152.1","bacteria",50,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/845/GCA_013387845.1_ASM1338784v1",,"MT074152.1"
"Bacteroides phage SJC15","Viruses;Other;Other","","","GCA_013387855.1","Complete",0.03815,46.2,"MT074153.1","bacteria",49,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/855/GCA_013387855.1_ASM1338785v1",,"MT074153.1"
"Bacteroides phage SJC16","Viruses;Other;Other","","","GCA_013387865.1","Complete",0.038138,46.2,"MT074154.1","bacteria",49,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/865/GCA_013387865.1_ASM1338786v1",,"MT074154.1"
"Bacteroides phage SJC17","Viruses;Other;Other","","","GCA_013387875.1","Complete",0.038127,46.2,"MT074155.1","bacteria",49,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/875/GCA_013387875.1_ASM1338787v1",,"MT074155.1"
"Bacteroides phage SJC18","Viruses;Other;Other","","","GCA_013387885.1","Complete",0.037398,46.1,"MT074156.1","bacteria",47,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/885/GCA_013387885.1_ASM1338788v1",,"MT074156.1"
"Bacteroides phage SJC20","Viruses;Other;Other","","","GCA_013387895.1","Complete",0.037449,46.1,"MT074157.1","bacteria",48,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/895/GCA_013387895.1_ASM1338789v1",,"MT074157.1"
"Bacteroides phage SJC22","Viruses;Other;Other","","","GCA_013387905.1","Complete",0.03812,46.1,"MT074158.1","bacteria",48,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/905/GCA_013387905.1_ASM1338790v1",,"MT074158.1"
"Bacteroides phage SJC23","Viruses;Other;Other","","","GCA_013387915.1","Complete",0.038546,46.2,"MT074159.1","bacteria",48,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/915/GCA_013387915.1_ASM1338791v1",,"MT074159.1"
"Bacteroides phage SJC25","Viruses;Other;Other","","","GCA_013387925.1","Complete",0.038175,46.2,"MT074160.1","bacteria",46,,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/925/GCA_013387925.1_ASM1338792v1",,"MT074160.1"
"Mycobacterium phage Jung","Viruses;Other;Other","SAMN15095402","PRJNA488469","GCA_013387935.1","Complete",0.046561,67.1,"NC_051730.1/MT498061.1","bacteria",77,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/935/GCA_013387935.1_ASM1338793v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/387/935/GCF_013387935.1_ASM1338793v1","NC_051730.1/MT498061.1"
"Arthrobacter phage Jinkies","Viruses;Other;Myoviridae","","","GCA_013387945.1","Complete",0.049118,64.7,"MT498043.1","bacteria",84,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/945/GCA_013387945.1_ASM1338794v1",,"MT498043.1"
"Arthrobacter phage Bumble","Viruses;Other;Myoviridae","","","GCA_013387955.1","Complete",0.0495,70.4,"MT498055.1","bacteria",57,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/955/GCA_013387955.1_ASM1338795v1",,"MT498055.1"
"Arthrobacter phage Gisselle","Viruses;Other;Other","","","GCA_013387965.1","Complete",0.043089,60.7,"NC_054419.1/MT498050.1","bacteria",61,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/965/GCA_013387965.1_ASM1338796v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/387/965/GCF_013387965.1_ASM1338796v1","NC_054419.1/MT498050.1"
"Arthrobacter phage MamaPearl","Viruses;Other;Other","","","GCA_013387975.1","Complete",0.043746,61.3,"NC_054425.1/MT498045.1","bacteria",60,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/975/GCA_013387975.1_ASM1338797v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/387/975/GCF_013387975.1_ASM1338797v1","NC_054425.1/MT498045.1"
"Gordonia Phage Barsten","Viruses;Other;Other","","","GCA_013387985.1","Complete",0.059501,67.7,"NC_055856.1/MT498035.1","bacteria",88,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/985/GCA_013387985.1_ASM1338798v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/387/985/GCF_013387985.1_ASM1338798v1","NC_055856.1/MT498035.1"
"Gordonia Phage Engineer","Viruses;Other;Other","","","GCA_013387995.1","Complete",0.09334,61.9,"MT498054.1","bacteria",179,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/995/GCA_013387995.1_ASM1338799v1",,"MT498054.1"
"Gordonia Phage Zitch","Viruses;Other;Other","","","GCA_013388005.1","Complete",0.058928,67.7,"NC_053247.1/MT498036.1","bacteria",91,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/005/GCA_013388005.1_ASM1338800v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/388/005/GCF_013388005.1_ASM1338800v1","NC_053247.1/MT498036.1"
"Gordonia phage Clawz","Viruses;Other;Siphoviridae","","","GCA_013388015.1","Complete",0.057664,64.9,"MT498058.1","bacteria",89,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/015/GCA_013388015.1_ASM1338801v1",,"MT498058.1"
"Gordonia phage Doggs","Viruses;Other;Siphoviridae","","","GCA_013388025.1","Complete",0.045384,66.4,"MT498059.1","bacteria",64,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/025/GCA_013388025.1_ASM1338802v1",,"MT498059.1"
"Gordonia phage Gill","Viruses;Other;Other","","","GCA_013388035.1","Complete",0.059882,51,"MT498039.1","bacteria",94,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/035/GCA_013388035.1_ASM1338803v1",,"MT498039.1"
"Gordonia phage Jodelie19","Viruses;Other;Other","","","GCA_013388045.1","Complete",0.062331,51.4,"MT498052.1","bacteria",91,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/045/GCA_013388045.1_ASM1338804v1",,"MT498052.1"
"Microbacterium phage BigRedClifford","Viruses;Other;Other","","","GCA_013388055.1","Complete",0.041797,63.3,"MT498049.1","bacteria",63,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/055/GCA_013388055.1_ASM1338805v1",,"MT498049.1"
"Microbacterium phage Bullzi2019","Viruses;Other;Orlajensenviridae","","","GCA_013388065.1","Complete",0.017143,68.8,"MT498067.1","bacteria",26,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/065/GCA_013388065.1_ASM1338806v1",,"MT498067.1"
"Microbacterium phage Hernandez44","Viruses;Other;Orlajensenviridae","","","GCA_013388075.1","Complete",0.017477,68.8,"MT498046.1","bacteria",25,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/075/GCA_013388075.1_ASM1338807v1",,"MT498046.1"
"Microbacterium phage Jahseh","Viruses;Other;Orlajensenviridae","","","GCA_013388085.1","Complete",0.017368,68.5,"MT498051.1","bacteria",25,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/085/GCA_013388085.1_ASM1338808v1",,"MT498051.1"
"Microbacterium phage Leafus","Viruses;Other;Other","","","GCA_013388095.1","Complete",0.042,63.4,"MT498062.1","bacteria",63,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/095/GCA_013388095.1_ASM1338809v1",,"MT498062.1"
"Microbacterium phage Livingwater","Viruses;Other;Orlajensenviridae","","","GCA_013388105.1","Complete",0.01745,68.6,"MT498040.1","bacteria",25,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/105/GCA_013388105.1_ASM1338810v1",,"MT498040.1"
"Microbacterium phage Luxx","Viruses;Other;Orlajensenviridae","","","GCA_013388115.1","Complete",0.017463,68.8,"MT498038.1","bacteria",25,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/115/GCA_013388115.1_ASM1338811v1",,"MT498038.1"
"Microbacterium phage Mercedes","Viruses;Other;Other","","","GCA_013388125.1","Complete",0.04023,63.3,"MT498063.1","bacteria",58,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/125/GCA_013388125.1_ASM1338812v1",,"MT498063.1"
"Microbacterium phage Pabst","Viruses;Other;Other","","","GCA_013388135.1","Complete",0.05362,59,"MT498064.1","bacteria",55,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/135/GCA_013388135.1_ASM1338813v1",,"MT498064.1"
"Microbacterium phage PoRanda","Viruses;Other;Orlajensenviridae","","","GCA_013388145.1","Complete",0.01751,69.1,"NC_052938.1/MT498065.1","bacteria",25,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/145/GCA_013388145.1_ASM1338814v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/388/145/GCF_013388145.1_ASM1338814v1","NC_052938.1/MT498065.1"
"Microbacterium phage TinyTruffula","Viruses;Other;Orlajensenviridae","","","GCA_013388155.1","Complete",0.01705,69,"MT498047.1","bacteria",25,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/155/GCA_013388155.1_ASM1338815v1",,"MT498047.1"
"Mycobacterium phage Chaph","Viruses;Other;Other","","","GCA_013388175.1","Complete",0.051383,63.9,"MT498056.1","bacteria",89,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/175/GCA_013388175.1_ASM1338817v1",,"MT498056.1"
"Mycobacterium phage Jamie19","Viruses;Other;Other","","","GCA_013388185.1","Complete",0.041278,66.2,"NC_054456.1/MT498044.1","bacteria",65,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/185/GCA_013388185.1_ASM1338818v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/388/185/GCF_013388185.1_ASM1338818v1","NC_054456.1/MT498044.1"
"Mycobacterium phage KingCyrus","Viruses;Other;Other","","","GCA_013388195.1","Complete",0.053946,63,"MT498041.1","bacteria",91,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/195/GCA_013388195.1_ASM1338819v1",,"MT498041.1"
"Mycobacterium phage Raymond7","Viruses;Other;Other","","","GCA_013388205.1","Complete",0.042382,66,"NC_054448.1/MT498048.1","bacteria",63,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/205/GCA_013388205.1_ASM1338820v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/388/205/GCF_013388205.1_ASM1338820v1","NC_054448.1/MT498048.1"
"Mycobacterium phage Rebel","Viruses;Other;Other","","","GCA_013388215.1","Complete",0.04058,66.5,"NC_054454.1/MT498042.1","bacteria",66,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/215/GCA_013388215.1_ASM1338821v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/388/215/GCF_013388215.1_ASM1338821v1","NC_054454.1/MT498042.1"
"Streptomyces phage Dryad","Viruses;Other;Siphoviridae","","","GCA_013388225.1","Complete",0.068994,63.8,"MT498037.1","bacteria",109,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/225/GCA_013388225.1_ASM1338822v1",,"MT498037.1"
"Streptomyces phage PHTowN","Viruses;Other;Siphoviridae","","","GCA_013388235.1","Complete",0.069271,64.3,"MT498053.1","bacteria",104,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/235/GCA_013388235.1_ASM1338823v1",,"MT498053.1"
"Klebsiella phage P509","Viruses;Other;Autographiviridae","","","GCA_013388245.1","Complete",0.040954,53.2,"MT542697.1","bacteria",50,,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/388/245/GCA_013388245.1_ASM1338824v1",,"MT542697.1"
"Sulfitobacter phage phiGT1","Viruses;Other;Podoviridae","","","GCA_013394975.1","Complete",0.040019,56.4,"MT584811.1","bacteria",69,,"2020-07-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/394/975/GCA_013394975.1_ASM1339497v1",,"MT584811.1"
"Stenotrophomonas phage vB_SmaS_BUCT548","Viruses;Other;Siphoviridae","","","GCA_013401575.1","Complete",0.062354,56.3,"MN937349.1","bacteria",102,,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/401/575/GCA_013401575.1_ASM1340157v1",,"MN937349.1"
"Hafnia phage yong1","Viruses;Other;Myoviridae","","","GCA_013401585.1","Complete",0.043329,47.6,"MT135176.1","bacteria",76,,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/401/585/GCA_013401585.1_ASM1340158v1",,"MT135176.1"
"Ralstonia phage RSBg","Viruses;Other;Inoviridae","","","GCA_013403605.1","Complete",0.00754,61.7,"MT495635.1","bacteria",11,,"2020-07-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/403/605/GCA_013403605.1_ASM1340360v1",,"MT495635.1"
"Flavobacterium phage vB_FspP_elemoA_7-9A","Viruses;Other;Other","","","GCA_013426305.1","Complete",0.061691,31.6,"NC_055852.1/MT497017.1","bacteria",90,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/305/GCA_013426305.1_ASM1342630v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/426/305/GCF_013426305.1_ASM1342630v1","NC_055852.1/MT497017.1"
"Microbacterium phage Cicada","Viruses;Other;Other","","","GCA_013426315.1","Complete",0.04235,66.5,"MT498057.1","bacteria",63,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/315/GCA_013426315.1_ASM1342631v1",,"MT498057.1"
"Mycobacterium phage Georgie2","Viruses;Other;Other","","","GCA_013426325.1","Complete",0.053399,63.5,"NC_054810.1/MT498066.1","bacteria",96,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/325/GCA_013426325.1_ASM1342632v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/426/325/GCF_013426325.1_ASM1342632v1","NC_054810.1/MT498066.1"
"Escherichia phage vB_EcoD_SU57","Viruses;Other;Drexlerviridae","","","GCA_013426335.1","Complete",0.04615,44,"MT511058.1","bacteria",77,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/335/GCA_013426335.1_ASM1342633v1",,"MT511058.1"
"Gordonia Phage Jablanski","Viruses;Other;Siphoviridae","","","GCA_013426345.1","Complete",0.053521,66.5,"MT521999.1","bacteria",82,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/345/GCA_013426345.1_ASM1342634v1",,"MT521999.1"
"Gordonia phage BBQValindra","Viruses;Other;Siphoviridae","","","GCA_013426355.1","Complete",0.046875,67.3,"MT522006.1","bacteria",67,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/355/GCA_013426355.1_ASM1342635v1",,"MT522006.1"
"Gordonia phage Epsocamisio","Viruses;Other;Other","","","GCA_013426365.1","Complete",0.052314,62,"MT522007.1","bacteria",96,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/365/GCA_013426365.1_ASM1342636v1",,"MT522007.1"
"Gordonia phage Jambalaya","Viruses;Other;Other","","","GCA_013426375.1","Complete",0.057764,67.8,"NC_055857.1/MT521998.1","bacteria",91,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/375/GCA_013426375.1_ASM1342637v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/426/375/GCF_013426375.1_ASM1342637v1","NC_055857.1/MT521998.1"
"Gordonia phage Magel","Viruses;Other;Other","","","GCA_013426385.1","Complete",0.059797,51,"MT521994.1","bacteria",95,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/385/GCA_013426385.1_ASM1342638v1",,"MT521994.1"
"Gordonia phage Moosehead","Viruses;Other;Siphoviridae","","","GCA_013426395.1","Complete",0.042671,65.1,"MT521995.1","bacteria",76,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/395/GCA_013426395.1_ASM1342639v1",,"MT521995.1"
"Gordonia phage RedWattleHog","Viruses;Other;Other","","","GCA_013426405.1","Complete",0.135372,64.9,"MT521993.1","bacteria",212,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/405/GCA_013426405.1_ASM1342640v1",,"MT521993.1"
"Gordonia phage Upyo","Viruses;Other;Other","","","GCA_013426415.1","Complete",0.045732,67.9,"MT521997.1","bacteria",70,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/415/GCA_013426415.1_ASM1342641v1",,"MT521997.1"
"Microbacterium phage Bri160","Viruses;Other;Orlajensenviridae","","","GCA_013426425.1","Complete",0.017442,68.6,"NC_052934.1/MT521990.1","bacteria",25,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/425/GCA_013426425.1_ASM1342642v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/426/425/GCF_013426425.1_ASM1342642v1","NC_052934.1/MT521990.1"
"Microbacterium phage Karate","Viruses;Other;Other","","","GCA_013426435.1","Complete",0.056428,63.9,"MT522001.1","bacteria",82,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/435/GCA_013426435.1_ASM1342643v1",,"MT522001.1"
"Microbacterium phage Rie18","Viruses;Other;Other","","","GCA_013426445.1","Complete",0.056435,63.9,"MT522003.1","bacteria",83,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/445/GCA_013426445.1_ASM1342644v1",,"MT522003.1"
"Mycobacterium phage Beckerton","Viruses;Other;Other","","","GCA_013426455.1","Complete",0.068882,57.4,"MT521996.1","bacteria",92,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/455/GCA_013426455.1_ASM1342645v1",,"MT521996.1"
"Mycobacterium phage Gail","Viruses;Other;Other","","","GCA_013426465.1","Complete",0.053702,62.4,"NC_055858.1/MT522004.1","bacteria",101,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/465/GCA_013426465.1_ASM1342646v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/426/465/GCF_013426465.1_ASM1342646v1","NC_055858.1/MT522004.1"
"Mycobacterium phage Misfit","Viruses;Other;Other","","","GCA_013426475.1","Complete",0.076169,63.1,"MT522005.1","bacteria",144,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/475/GCA_013426475.1_ASM1342647v1",,"MT522005.1"
"Mycobacterium phage Soul22","Viruses;Other;Other","","","GCA_013426485.1","Complete",0.054814,61.5,"NC_051723.1/MT522000.1","bacteria",102,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/485/GCA_013426485.1_ASM1342648v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/426/485/GCF_013426485.1_ASM1342648v1","NC_051723.1/MT522000.1"
"Mycobacterium phage Topanga","Viruses;Other;Other","","","GCA_013426495.1","Complete",0.047881,65.1,"MT522002.1","bacteria",76,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/495/GCA_013426495.1_ASM1342649v1",,"MT522002.1"
"Rhodococcus phage NiceHouse","Viruses;Other;Other","","","GCA_013426505.1","Complete",0.142586,44.9,"MT521992.1","bacteria",260,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/505/GCA_013426505.1_ASM1342650v1",,"MT521992.1"
"Streptomyces phage Eklok","Viruses;Other;Siphoviridae","","","GCA_013426515.1","Complete",0.037409,71.2,"MT521991.1","bacteria",58,,"2020-07-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/426/515/GCA_013426515.1_ASM1342651v1",,"MT521991.1"
